time,current_speed,target_speed,gradient (in degrees),throttle,brake,position,power_traction,power_regen,power_friction,energy_traction,energy_regen,energy_friction,energy_net
39.6,68.47579117079835,80,1.5,1.0,0.0,488.4879775914445,3228.068586118253,0.0,0.0,12.370647914552507,4.415793840931268,1.4719312803104223,7.954854073621238
39.7,69.72628146015427,80,1.5,0.0,1.0,490.39205458448646,0.0,1370.9354349902035,456.9784783300678,12.370647914552507,4.453875380792107,1.4846251269307018,7.9167725337604
39.800000000000004,68.54677174951019,80,1.5,1.0,0.0,492.3308674188994,3231.354724021578,0.0,0.0,12.46040776799755,4.453875380792107,1.4846251269307018,8.006532387205443
39.900000000000006,69.7972620388661,80,1.5,0.0,1.0,494.23691609468335,0.0,1372.35504656444,457.4516821881466,12.46040776799755,4.491996354307786,1.497332118102595,7.968411413689764
40.0,68.61775232822201,80,1.5,1.0,0.0,496.1777006118383,3234.6408619249037,0.0,0.0,12.550258903051018,4.491996354307786,1.497332118102595,8.058262548743233
40.1,69.86824261757792,80,1.5,0.0,1.0,498.08572097036426,0.0,1373.7746581386766,457.9248860462255,12.550258903051018,4.530156761478304,1.5100522538261012,8.020102141572714
40.2,68.68873290693384,80,1.5,1.0,0.0,500.0284771702612,3237.926999828229,0.0,0.0,12.640201319712913,4.530156761478304,1.5100522538261012,8.110044558234609
40.300000000000004,69.93922319628975,80,1.5,0.0,1.0,501.93846921152914,0.0,1375.1942697129132,458.3980899043043,12.640201319712913,4.5683566023036635,1.5227855341012206,8.07184471740925
40.400000000000006,68.75971348564566,80,1.5,1.0,0.0,503.88319709416805,3241.213137731554,0.0,0.0,12.730235017983235,4.5683566023036635,1.5227855341012206,8.161878415679572
40.5,70.01020377500157,80,1.5,0.0,1.0,505.795160818178,0.0,1376.6138812871495,458.8712937623832,12.730235017983235,4.606595876783862,1.5355319589279535,8.123639141199373
40.6,68.83069406435749,80,1.5,1.0,0.0,507.7418603835589,3244.4992756348797,0.0,0.0,12.820359997861981,4.606595876783862,1.5355319589279535,8.21376412107812
40.7,70.0811843537134,80,1.5,0.0,1.0,509.65579579031083,0.0,1378.0334928613863,459.34449762046205,12.820359997861981,4.644874584918901,1.5482915283062997,8.17548541294308
40.800000000000004,68.90167464306931,80,1.5,1.0,0.0,511.60446703843377,3247.785413538205,0.0,0.0,12.910576259349154,4.644874584918901,1.5482915283062997,8.265701674430254
40.900000000000006,70.15216493242522,80,1.5,0.0,1.0,513.5203741279277,0.0,1379.4531044356227,459.8177014785408,12.910576259349154,4.6831927267087785,1.5610642422362593,8.227383532640376
41.0,68.97265522178114,80,1.5,1.0,0.0,515.4710170587925,3251.0715514415297,0.0,0.0,13.000883802444752,4.6831927267087785,1.5610642422362593,8.317691075735974
41.1,70.22314551113706,80,1.5,0.0,1.0,517.3888958310284,0.0,1380.8727160098592,460.2909053366197,13.000883802444752,4.7215503021534975,1.573850100717832,8.279333500291255
41.2,69.04363580049296,80,1.5,1.0,0.0,519.3415104446353,3254.3576893448553,0.0,0.0,13.091282627148777,4.7215503021534975,1.573850100717832,8.36973232499528
41.300000000000004,70.29412608984889,80,1.5,0.0,1.0,521.2613608996132,0.0,1382.2923275840958,460.76410919469856,13.091282627148777,4.759947311253056,1.586649103751018,8.331335315895721
41.400000000000006,69.11461637920479,80,1.5,1.0,0.0,523.2159471959621,3257.643827248181,0.0,0.0,13.181772733461228,4.759947311253056,1.586649103751018,8.42182542220817
41.5,70.36510666856071,80,1.5,0.0,1.0,525.1377693336821,0.0,1383.7119391583326,461.2373130527774,13.181772733461228,4.798383754007454,1.5994612513358175,8.383388979453773
41.6,69.18559695791662,80,1.5,1.0,0.0,527.094327312773,3260.9299651515066,0.0,0.0,13.272354121382103,4.798383754007454,1.5994612513358175,8.473970367374648
